date,open,high,low,close,volume,average,barCount
2021-08-24 15:10:00,1.173925,1.174435,1.17374,1.17435,-1,-1.0,-1
2021-08-24 15:20:00,1.17435,1.174445,1.174095,1.174385,-1,-1.0,-1
2021-08-24 15:30:00,1.174385,1.17441,1.174155,1.17438,-1,-1.0,-1
2021-08-24 15:40:00,1.17438,1.17507,1.174345,1.175015,-1,-1.0,-1
2021-08-24 15:50:00,1.175015,1.175485,1.1749,1.17506,-1,-1.0,-1
2021-08-24 16:00:00,1.17506,1.17541,1.17499,1.175225,-1,-1.0,-1
2021-08-24 16:10:00,1.175225,1.175405,1.174865,1.17523,-1,-1.0,-1
2021-08-24 16:20:00,1.17523,1.17526,1.17461,1.17486,-1,-1.0,-1
2021-08-24 16:30:00,1.17486,1.17501,1.173525,1.17432,-1,-1.0,-1
2021-08-24 16:40:00,1.17432,1.17458,1.17378,1.17455,-1,-1.0,-1
2021-08-24 16:50:00,1.17455,1.1749,1.174475,1.174815,-1,-1.0,-1
2021-08-24 17:00:00,1.174815,1.175735,1.174705,1.174995,-1,-1.0,-1
2021-08-24 17:10:00,1.174995,1.1752,1.174225,1.17493,-1,-1.0,-1
2021-08-24 17:20:00,1.17493,1.175475,1.174915,1.175205,-1,-1.0,-1
2021-08-24 17:30:00,1.175205,1.17619,1.175195,1.17595,-1,-1.0,-1
2021-08-24 17:40:00,1.17595,1.176515,1.175725,1.176255,-1,-1.0,-1
2021-08-24 17:50:00,1.176255,1.176525,1.17595,1.176095,-1,-1.0,-1
2021-08-24 18:00:00,1.176095,1.176115,1.175425,1.17543,-1,-1.0,-1
2021-08-24 18:10:00,1.17543,1.175805,1.175165,1.175175,-1,-1.0,-1
2021-08-24 18:20:00,1.175175,1.175295,1.17473,1.17475,-1,-1.0,-1
2021-08-24 18:30:00,1.17475,1.174985,1.17461,1.174755,-1,-1.0,-1
2021-08-24 18:40:00,1.174755,1.17494,1.17461,1.17465,-1,-1.0,-1
2021-08-24 18:50:00,1.17465,1.174755,1.174305,1.174655,-1,-1.0,-1
2021-08-24 19:00:00,1.174655,1.174705,1.174395,1.17461,-1,-1.0,-1
2021-08-24 19:10:00,1.17461,1.174695,1.174535,1.174555,-1,-1.0,-1
2021-08-24 19:20:00,1.174555,1.174555,1.17429,1.17437,-1,-1.0,-1
2021-08-24 19:30:00,1.17437,1.17456,1.174365,1.17451,-1,-1.0,-1
2021-08-24 19:40:00,1.17451,1.174545,1.174365,1.174365,-1,-1.0,-1
2021-08-24 19:50:00,1.174365,1.174765,1.174355,1.174745,-1,-1.0,-1
2021-08-24 20:00:00,1.174745,1.174755,1.174505,1.174595,-1,-1.0,-1
2021-08-24 20:10:00,1.174595,1.17464,1.17449,1.174605,-1,-1.0,-1
2021-08-24 20:20:00,1.174605,1.17479,1.174495,1.174755,-1,-1.0,-1
2021-08-24 20:30:00,1.174755,1.17476,1.17455,1.174605,-1,-1.0,-1
2021-08-24 20:40:00,1.174605,1.17466,1.17441,1.174495,-1,-1.0,-1
2021-08-24 20:50:00,1.174495,1.174525,1.174395,1.174495,-1,-1.0,-1
2021-08-24 21:00:00,1.174495,1.174515,1.174275,1.17446,-1,-1.0,-1
2021-08-24 21:10:00,1.17446,1.174755,1.17446,1.1747,-1,-1.0,-1
2021-08-24 21:20:00,1.1747,1.17516,1.1747,1.1751,-1,-1.0,-1
2021-08-24 21:30:00,1.1751,1.175515,1.17505,1.175405,-1,-1.0,-1
2021-08-24 21:40:00,1.175405,1.175405,1.17525,1.175305,-1,-1.0,-1
2021-08-24 21:50:00,1.175305,1.175565,1.175295,1.17546,-1,-1.0,-1
2021-08-24 22:00:00,1.17546,1.175575,1.175405,1.175445,-1,-1.0,-1
2021-08-24 22:10:00,1.175445,1.175515,1.17531,1.17534,-1,-1.0,-1
2021-08-24 22:20:00,1.17534,1.17534,1.175175,1.175305,-1,-1.0,-1
2021-08-24 22:30:00,1.175305,1.17551,1.175265,1.175495,-1,-1.0,-1
2021-08-24 22:40:00,1.175495,1.175645,1.175425,1.175605,-1,-1.0,-1
2021-08-24 22:50:00,1.175605,1.17578,1.17549,1.175745,-1,-1.0,-1
2021-08-24 23:00:00,1.175745,1.17576,1.175645,1.175695,-1,-1.0,-1
2021-08-24 23:10:00,1.175695,1.17576,1.17567,1.17576,-1,-1.0,-1
2021-08-24 23:20:00,1.17576,1.17592,1.175755,1.17591,-1,-1.0,-1
2021-08-24 23:30:00,1.17591,1.175915,1.17562,1.17562,-1,-1.0,-1
2021-08-24 23:40:00,1.17562,1.17581,1.175595,1.175795,-1,-1.0,-1
2021-08-24 23:50:00,1.175795,1.17591,1.17559,1.17566,-1,-1.0,-1
2021-08-25 00:40:00,1.17561,1.17563,1.17561,1.17563,-1,-1.0,-1
2021-08-25 00:50:00,1.17563,1.175645,1.17559,1.17559,-1,-1.0,-1
2021-08-25 01:00:00,1.17559,1.17574,1.175505,1.17572,-1,-1.0,-1
2021-08-25 01:10:00,1.17572,1.175755,1.175665,1.175665,-1,-1.0,-1
2021-08-25 01:20:00,1.175665,1.175795,1.17566,1.175775,-1,-1.0,-1
2021-08-25 01:30:00,1.175775,1.175855,1.175755,1.175765,-1,-1.0,-1
2021-08-25 01:40:00,1.175765,1.175765,1.175655,1.175675,-1,-1.0,-1
2021-08-25 01:50:00,1.175675,1.17568,1.175665,1.17568,-1,-1.0,-1
2021-08-25 02:00:00,1.17568,1.17572,1.17562,1.17562,-1,-1.0,-1
2021-08-25 02:10:00,1.17562,1.175675,1.17559,1.17561,-1,-1.0,-1
2021-08-25 02:20:00,1.17561,1.17563,1.17549,1.1755,-1,-1.0,-1
2021-08-25 02:30:00,1.1755,1.175525,1.175435,1.17547,-1,-1.0,-1
2021-08-25 02:40:00,1.17547,1.175495,1.175225,1.17527,-1,-1.0,-1
2021-08-25 02:50:00,1.17527,1.175485,1.17527,1.17528,-1,-1.0,-1
2021-08-25 03:00:00,1.17528,1.175775,1.17528,1.17547,-1,-1.0,-1
2021-08-25 03:10:00,1.17547,1.175565,1.175355,1.175495,-1,-1.0,-1
2021-08-25 03:20:00,1.175495,1.175505,1.175205,1.175265,-1,-1.0,-1
2021-08-25 03:30:00,1.175265,1.17528,1.17461,1.17461,-1,-1.0,-1
2021-08-25 03:40:00,1.17461,1.17461,1.174165,1.17418,-1,-1.0,-1
2021-08-25 03:50:00,1.17418,1.17429,1.17402,1.174165,-1,-1.0,-1
2021-08-25 04:00:00,1.174165,1.174235,1.173915,1.173955,-1,-1.0,-1
2021-08-25 04:10:00,1.173955,1.17424,1.173945,1.173995,-1,-1.0,-1
2021-08-25 04:20:00,1.173995,1.174165,1.17397,1.174105,-1,-1.0,-1
2021-08-25 04:30:00,1.174105,1.174105,1.173745,1.17391,-1,-1.0,-1
2021-08-25 04:40:00,1.17391,1.174095,1.17372,1.17378,-1,-1.0,-1
2021-08-25 04:50:00,1.17378,1.17382,1.17352,1.1736,-1,-1.0,-1
2021-08-25 05:00:00,1.1736,1.17368,1.173465,1.173485,-1,-1.0,-1
2021-08-25 05:10:00,1.173485,1.17353,1.17345,1.17347,-1,-1.0,-1
2021-08-25 05:20:00,1.17347,1.173565,1.173335,1.17344,-1,-1.0,-1
2021-08-25 05:30:00,1.17344,1.173925,1.17344,1.17389,-1,-1.0,-1
2021-08-25 05:40:00,1.17389,1.173895,1.173685,1.17376,-1,-1.0,-1
2021-08-25 05:50:00,1.17376,1.17379,1.17359,1.17378,-1,-1.0,-1
2021-08-25 06:00:00,1.17378,1.17378,1.173455,1.173505,-1,-1.0,-1
2021-08-25 06:10:00,1.173505,1.173695,1.173505,1.173685,-1,-1.0,-1
2021-08-25 06:20:00,1.173685,1.173685,1.17356,1.173615,-1,-1.0,-1
2021-08-25 06:30:00,1.173615,1.173725,1.173575,1.17362,-1,-1.0,-1
2021-08-25 06:40:00,1.17362,1.173785,1.173595,1.173775,-1,-1.0,-1
2021-08-25 06:50:00,1.173775,1.17396,1.17376,1.173825,-1,-1.0,-1
2021-08-25 07:00:00,1.173825,1.17399,1.17381,1.17386,-1,-1.0,-1
2021-08-25 07:10:00,1.17386,1.173975,1.17386,1.17392,-1,-1.0,-1
2021-08-25 07:20:00,1.17392,1.17394,1.17386,1.17389,-1,-1.0,-1
2021-08-25 07:30:00,1.17389,1.17399,1.17383,1.17387,-1,-1.0,-1
2021-08-25 07:40:00,1.17387,1.17395,1.173775,1.17395,-1,-1.0,-1
2021-08-25 07:50:00,1.17395,1.17406,1.1739,1.17406,-1,-1.0,-1
2021-08-25 08:00:00,1.17406,1.174335,1.174005,1.17432,-1,-1.0,-1
2021-08-25 08:10:00,1.17432,1.174365,1.17426,1.174365,-1,-1.0,-1
2021-08-25 08:20:00,1.174365,1.17446,1.174245,1.174265,-1,-1.0,-1
2021-08-25 08:30:00,1.174265,1.174385,1.174225,1.17432,-1,-1.0,-1
2021-08-25 08:40:00,1.17432,1.174535,1.17431,1.17446,-1,-1.0,-1
2021-08-25 08:50:00,1.17446,1.174495,1.1742,1.17429,-1,-1.0,-1
2021-08-25 09:00:00,1.17429,1.174395,1.174075,1.174215,-1,-1.0,-1
2021-08-25 09:10:00,1.174215,1.17433,1.174025,1.174325,-1,-1.0,-1
2021-08-25 09:20:00,1.174325,1.1745,1.1742,1.174465,-1,-1.0,-1
2021-08-25 09:30:00,1.174465,1.174485,1.17415,1.17415,-1,-1.0,-1
2021-08-25 09:40:00,1.17415,1.174175,1.173895,1.17391,-1,-1.0,-1
2021-08-25 09:50:00,1.17391,1.173925,1.17324,1.173315,-1,-1.0,-1
2021-08-25 10:00:00,1.173315,1.173635,1.173255,1.17355,-1,-1.0,-1
2021-08-25 10:10:00,1.17355,1.17402,1.17332,1.173885,-1,-1.0,-1
2021-08-25 10:20:00,1.173885,1.17442,1.17387,1.174335,-1,-1.0,-1
2021-08-25 10:30:00,1.174335,1.174395,1.17394,1.174015,-1,-1.0,-1
2021-08-25 10:40:00,1.174015,1.17432,1.173875,1.173955,-1,-1.0,-1
2021-08-25 10:50:00,1.173955,1.17411,1.173655,1.17378,-1,-1.0,-1
2021-08-25 11:00:00,1.17378,1.174025,1.173335,1.173955,-1,-1.0,-1
2021-08-25 11:10:00,1.173955,1.17539,1.17385,1.17529,-1,-1.0,-1
2021-08-25 11:20:00,1.17529,1.17569,1.17522,1.175655,-1,-1.0,-1
2021-08-25 11:30:00,1.175655,1.17596,1.175245,1.175345,-1,-1.0,-1
2021-08-25 11:40:00,1.175345,1.17549,1.175145,1.175445,-1,-1.0,-1
2021-08-25 11:50:00,1.175445,1.17552,1.17484,1.175125,-1,-1.0,-1
2021-08-25 12:00:00,1.175125,1.17549,1.174935,1.175405,-1,-1.0,-1
2021-08-25 12:10:00,1.175405,1.17552,1.175095,1.175465,-1,-1.0,-1
2021-08-25 12:20:00,1.175465,1.17555,1.175075,1.175095,-1,-1.0,-1
2021-08-25 12:30:00,1.175095,1.1754,1.175025,1.17536,-1,-1.0,-1
2021-08-25 12:40:00,1.17536,1.175365,1.175025,1.175125,-1,-1.0,-1
2021-08-25 12:50:00,1.175125,1.17517,1.174795,1.174905,-1,-1.0,-1
2021-08-25 13:00:00,1.174905,1.175045,1.174715,1.174855,-1,-1.0,-1
2021-08-25 13:10:00,1.174855,1.17506,1.17464,1.17479,-1,-1.0,-1
2021-08-25 13:20:00,1.17479,1.175045,1.17464,1.17491,-1,-1.0,-1
2021-08-25 13:30:00,1.17491,1.174925,1.174645,1.17481,-1,-1.0,-1
2021-08-25 13:40:00,1.17481,1.174815,1.174275,1.174335,-1,-1.0,-1
2021-08-25 13:50:00,1.174335,1.17473,1.17431,1.17473,-1,-1.0,-1
2021-08-25 14:00:00,1.17473,1.17473,1.173975,1.17403,-1,-1.0,-1
2021-08-25 14:10:00,1.17403,1.174075,1.173855,1.173925,-1,-1.0,-1
2021-08-25 14:20:00,1.173925,1.173985,1.1735,1.173655,-1,-1.0,-1
2021-08-25 14:30:00,1.173655,1.173905,1.173475,1.173865,-1,-1.0,-1
2021-08-25 14:40:00,1.173865,1.173895,1.1737,1.17371,-1,-1.0,-1
2021-08-25 14:50:00,1.17371,1.174225,1.173695,1.174085,-1,-1.0,-1
2021-08-25 15:00:00,1.174085,1.17415,1.173355,1.173675,-1,-1.0,-1
2021-08-25 15:10:00,1.173675,1.173675,1.17341,1.173625,-1,-1.0,-1
2021-08-25 15:20:00,1.173625,1.17389,1.17349,1.173495,-1,-1.0,-1
2021-08-25 15:30:00,1.173495,1.173675,1.172625,1.172815,-1,-1.0,-1
2021-08-25 15:40:00,1.172815,1.173305,1.17262,1.17315,-1,-1.0,-1
2021-08-25 15:50:00,1.17315,1.173485,1.173145,1.173255,-1,-1.0,-1
2021-08-25 16:00:00,1.173255,1.174275,1.173065,1.174245,-1,-1.0,-1
2021-08-25 16:10:00,1.174245,1.174495,1.173815,1.174005,-1,-1.0,-1
2021-08-25 16:20:00,1.174005,1.174255,1.173815,1.17396,-1,-1.0,-1
2021-08-25 16:30:00,1.17396,1.17415,1.173455,1.1735,-1,-1.0,-1
2021-08-25 16:40:00,1.1735,1.173785,1.173015,1.173285,-1,-1.0,-1
2021-08-25 16:50:00,1.173285,1.17499,1.173075,1.174705,-1,-1.0,-1
2021-08-25 17:00:00,1.174705,1.17556,1.1746,1.174995,-1,-1.0,-1
2021-08-25 17:10:00,1.174995,1.175445,1.1749,1.175245,-1,-1.0,-1
2021-08-25 17:20:00,1.175245,1.175295,1.174785,1.174815,-1,-1.0,-1
2021-08-25 17:30:00,1.174815,1.175455,1.17459,1.175375,-1,-1.0,-1
2021-08-25 17:40:00,1.175375,1.175375,1.174625,1.175305,-1,-1.0,-1
2021-08-25 17:50:00,1.175305,1.175495,1.1749,1.174935,-1,-1.0,-1
2021-08-25 18:00:00,1.174935,1.17536,1.17466,1.175125,-1,-1.0,-1
2021-08-25 18:10:00,1.175125,1.175125,1.17471,1.174735,-1,-1.0,-1
2021-08-25 18:20:00,1.174735,1.175065,1.174625,1.174905,-1,-1.0,-1
2021-08-25 18:30:00,1.174905,1.17552,1.17481,1.175205,-1,-1.0,-1
2021-08-25 18:40:00,1.175205,1.17551,1.175025,1.175505,-1,-1.0,-1
2021-08-25 18:50:00,1.175505,1.17599,1.175445,1.17566,-1,-1.0,-1
2021-08-25 19:00:00,1.17566,1.176095,1.175575,1.176095,-1,-1.0,-1
2021-08-25 19:10:00,1.176095,1.176295,1.176025,1.176245,-1,-1.0,-1
2021-08-25 19:20:00,1.176245,1.176275,1.17595,1.176,-1,-1.0,-1
2021-08-25 19:30:00,1.176,1.176335,1.17599,1.176165,-1,-1.0,-1
2021-08-25 19:40:00,1.176165,1.176325,1.176015,1.176045,-1,-1.0,-1
2021-08-25 19:50:00,1.176045,1.176165,1.175995,1.176025,-1,-1.0,-1
2021-08-25 20:00:00,1.176025,1.176115,1.17569,1.175735,-1,-1.0,-1
2021-08-25 20:10:00,1.175735,1.175785,1.175445,1.17555,-1,-1.0,-1
2021-08-25 20:20:00,1.17555,1.175645,1.175345,1.175615,-1,-1.0,-1
2021-08-25 20:30:00,1.175615,1.175895,1.17555,1.17586,-1,-1.0,-1
2021-08-25 20:40:00,1.17586,1.17613,1.17582,1.17589,-1,-1.0,-1
2021-08-25 20:50:00,1.17589,1.176055,1.17587,1.175955,-1,-1.0,-1
2021-08-25 21:00:00,1.175955,1.17631,1.175955,1.176285,-1,-1.0,-1
2021-08-25 21:10:00,1.176285,1.177445,1.176255,1.17713,-1,-1.0,-1
2021-08-25 21:20:00,1.17713,1.17739,1.17702,1.17721,-1,-1.0,-1
2021-08-25 21:30:00,1.17721,1.177325,1.177035,1.177125,-1,-1.0,-1
2021-08-25 21:40:00,1.177125,1.17742,1.177075,1.177105,-1,-1.0,-1
2021-08-25 21:50:00,1.177105,1.177345,1.177075,1.177125,-1,-1.0,-1
2021-08-25 22:00:00,1.177125,1.177225,1.17688,1.17693,-1,-1.0,-1
2021-08-25 22:10:00,1.17693,1.176945,1.17661,1.176615,-1,-1.0,-1
2021-08-25 22:20:00,1.176615,1.17678,1.176605,1.176675,-1,-1.0,-1
2021-08-25 22:30:00,1.176675,1.17672,1.176545,1.17658,-1,-1.0,-1
2021-08-25 22:40:00,1.17658,1.17681,1.17657,1.176795,-1,-1.0,-1
2021-08-25 22:50:00,1.176795,1.177235,1.176745,1.177115,-1,-1.0,-1
2021-08-25 23:00:00,1.177115,1.177115,1.176925,1.177065,-1,-1.0,-1
2021-08-25 23:10:00,1.177065,1.177175,1.17706,1.17713,-1,-1.0,-1
2021-08-25 23:20:00,1.17713,1.177325,1.17712,1.17727,-1,-1.0,-1
2021-08-25 23:30:00,1.17727,1.177325,1.177225,1.17728,-1,-1.0,-1
2021-08-25 23:40:00,1.17728,1.177385,1.177235,1.177385,-1,-1.0,-1
2021-08-25 23:50:00,1.177385,1.17746,1.1771,1.17714,-1,-1.0,-1
2021-08-26 00:15:00,1.176925,1.177115,1.176925,1.17703,-1,-1.0,-1
2021-08-26 00:20:00,1.17703,1.177195,1.17699,1.177165,-1,-1.0,-1
2021-08-26 00:30:00,1.177165,1.17725,1.17715,1.177155,-1,-1.0,-1
2021-08-26 00:40:00,1.177155,1.17727,1.17703,1.17709,-1,-1.0,-1
2021-08-26 00:50:00,1.17709,1.177225,1.177025,1.17706,-1,-1.0,-1
2021-08-26 01:00:00,1.17706,1.17732,1.17706,1.177125,-1,-1.0,-1
2021-08-26 01:10:00,1.177125,1.17718,1.17709,1.177175,-1,-1.0,-1
2021-08-26 01:20:00,1.177175,1.177175,1.177075,1.177075,-1,-1.0,-1
2021-08-26 01:30:00,1.177075,1.177275,1.17703,1.17721,-1,-1.0,-1
2021-08-26 01:40:00,1.17721,1.17729,1.17721,1.177235,-1,-1.0,-1
2021-08-26 01:50:00,1.177235,1.177235,1.177075,1.17709,-1,-1.0,-1
2021-08-26 02:00:00,1.17709,1.17718,1.177045,1.17711,-1,-1.0,-1
2021-08-26 02:10:00,1.17711,1.177165,1.177035,1.17714,-1,-1.0,-1
2021-08-26 02:20:00,1.17714,1.177225,1.177105,1.17722,-1,-1.0,-1
2021-08-26 02:30:00,1.17722,1.17724,1.17718,1.17724,-1,-1.0,-1
2021-08-26 02:40:00,1.17724,1.17724,1.177095,1.177135,-1,-1.0,-1
2021-08-26 02:50:00,1.177135,1.177195,1.177085,1.17719,-1,-1.0,-1
2021-08-26 03:00:00,1.17719,1.177385,1.17705,1.177235,-1,-1.0,-1
2021-08-26 03:10:00,1.177235,1.177295,1.17699,1.177065,-1,-1.0,-1
2021-08-26 03:20:00,1.177065,1.17709,1.176785,1.1769,-1,-1.0,-1
2021-08-26 03:30:00,1.1769,1.176955,1.17668,1.17672,-1,-1.0,-1
2021-08-26 03:40:00,1.17672,1.17678,1.17669,1.176775,-1,-1.0,-1
2021-08-26 03:50:00,1.176775,1.17698,1.17664,1.1767,-1,-1.0,-1
2021-08-26 04:00:00,1.1767,1.1767,1.176275,1.17628,-1,-1.0,-1
2021-08-26 04:10:00,1.17628,1.176505,1.17628,1.176495,-1,-1.0,-1
2021-08-26 04:20:00,1.176495,1.176495,1.17631,1.176405,-1,-1.0,-1
2021-08-26 04:30:00,1.176405,1.17657,1.176355,1.176385,-1,-1.0,-1
2021-08-26 04:40:00,1.176385,1.17669,1.1763,1.176615,-1,-1.0,-1
2021-08-26 04:50:00,1.176615,1.176785,1.176475,1.17658,-1,-1.0,-1
2021-08-26 05:00:00,1.17658,1.1766,1.176365,1.176435,-1,-1.0,-1
2021-08-26 05:10:00,1.176435,1.17648,1.17629,1.1764,-1,-1.0,-1
2021-08-26 05:20:00,1.1764,1.176425,1.176265,1.176265,-1,-1.0,-1
2021-08-26 05:30:00,1.176265,1.17651,1.176265,1.176445,-1,-1.0,-1
2021-08-26 05:40:00,1.176445,1.17648,1.17631,1.176385,-1,-1.0,-1
2021-08-26 05:50:00,1.176385,1.17649,1.176345,1.176475,-1,-1.0,-1
2021-08-26 06:00:00,1.176475,1.176505,1.17639,1.17649,-1,-1.0,-1
2021-08-26 06:10:00,1.17649,1.17651,1.176275,1.17639,-1,-1.0,-1
2021-08-26 06:20:00,1.17639,1.1764,1.17625,1.176305,-1,-1.0,-1
2021-08-26 06:30:00,1.176305,1.17634,1.176115,1.176225,-1,-1.0,-1
2021-08-26 06:40:00,1.176225,1.17631,1.176175,1.17619,-1,-1.0,-1
2021-08-26 06:50:00,1.17619,1.176325,1.176145,1.17628,-1,-1.0,-1
2021-08-26 07:00:00,1.17628,1.1764,1.176195,1.1764,-1,-1.0,-1
2021-08-26 07:10:00,1.1764,1.176565,1.176345,1.176545,-1,-1.0,-1
2021-08-26 07:20:00,1.176545,1.176565,1.176445,1.17645,-1,-1.0,-1
2021-08-26 07:30:00,1.17645,1.176735,1.17645,1.176735,-1,-1.0,-1
2021-08-26 07:40:00,1.176735,1.17675,1.17657,1.176575,-1,-1.0,-1
2021-08-26 07:50:00,1.176575,1.176595,1.176335,1.17641,-1,-1.0,-1
2021-08-26 08:00:00,1.17641,1.176485,1.17631,1.176395,-1,-1.0,-1
2021-08-26 08:10:00,1.176395,1.176515,1.176385,1.176515,-1,-1.0,-1
2021-08-26 08:20:00,1.176515,1.17666,1.17651,1.176635,-1,-1.0,-1
2021-08-26 08:30:00,1.176635,1.17687,1.176635,1.17682,-1,-1.0,-1
2021-08-26 08:40:00,1.17682,1.176975,1.176695,1.176815,-1,-1.0,-1
2021-08-26 08:50:00,1.176815,1.176945,1.176485,1.176525,-1,-1.0,-1
2021-08-26 09:00:00,1.176525,1.17682,1.176505,1.176565,-1,-1.0,-1
2021-08-26 09:10:00,1.176565,1.17675,1.176305,1.176425,-1,-1.0,-1
2021-08-26 09:20:00,1.176425,1.17643,1.175995,1.176135,-1,-1.0,-1
2021-08-26 09:30:00,1.176135,1.17633,1.17601,1.176215,-1,-1.0,-1
2021-08-26 09:40:00,1.176215,1.176215,1.17595,1.176075,-1,-1.0,-1
2021-08-26 09:50:00,1.176075,1.176185,1.175655,1.175735,-1,-1.0,-1
2021-08-26 10:00:00,1.175735,1.176705,1.17566,1.17665,-1,-1.0,-1
2021-08-26 10:10:00,1.17665,1.177045,1.176395,1.176745,-1,-1.0,-1
2021-08-26 10:20:00,1.176745,1.177135,1.176445,1.17709,-1,-1.0,-1
2021-08-26 10:30:00,1.17709,1.17747,1.176885,1.177285,-1,-1.0,-1
2021-08-26 10:40:00,1.177285,1.177345,1.17657,1.176775,-1,-1.0,-1
2021-08-26 10:50:00,1.176775,1.177045,1.17648,1.17699,-1,-1.0,-1
2021-08-26 11:00:00,1.17699,1.177005,1.176305,1.176325,-1,-1.0,-1
2021-08-26 11:10:00,1.176325,1.17663,1.17617,1.176225,-1,-1.0,-1
2021-08-26 11:20:00,1.176225,1.176345,1.175915,1.176005,-1,-1.0,-1
2021-08-26 11:30:00,1.176005,1.176295,1.175855,1.176205,-1,-1.0,-1
2021-08-26 11:40:00,1.176205,1.17662,1.17605,1.17605,-1,-1.0,-1
2021-08-26 11:50:00,1.17605,1.17613,1.175855,1.175905,-1,-1.0,-1
2021-08-26 12:00:00,1.175905,1.176345,1.175875,1.17622,-1,-1.0,-1
2021-08-26 12:10:00,1.17622,1.176305,1.175845,1.176045,-1,-1.0,-1
2021-08-26 12:20:00,1.176045,1.176355,1.175885,1.1763,-1,-1.0,-1
2021-08-26 12:30:00,1.1763,1.176775,1.176285,1.17675,-1,-1.0,-1
2021-08-26 12:40:00,1.17675,1.176955,1.17659,1.176905,-1,-1.0,-1
2021-08-26 12:50:00,1.176905,1.176995,1.176745,1.176995,-1,-1.0,-1
2021-08-26 13:00:00,1.176995,1.17747,1.176975,1.177365,-1,-1.0,-1
2021-08-26 13:10:00,1.177365,1.17786,1.17731,1.177485,-1,-1.0,-1
2021-08-26 13:20:00,1.177485,1.17753,1.177215,1.17728,-1,-1.0,-1
2021-08-26 13:30:00,1.17728,1.17763,1.17719,1.177625,-1,-1.0,-1
2021-08-26 13:40:00,1.177625,1.17769,1.177415,1.177505,-1,-1.0,-1
2021-08-26 13:50:00,1.177505,1.177745,1.17749,1.177505,-1,-1.0,-1
2021-08-26 14:00:00,1.177505,1.177605,1.17744,1.177475,-1,-1.0,-1
2021-08-26 14:10:00,1.177475,1.177785,1.17738,1.17767,-1,-1.0,-1
2021-08-26 14:20:00,1.17767,1.17789,1.177595,1.177655,-1,-1.0,-1
2021-08-26 14:30:00,1.177655,1.177655,1.17693,1.17728,-1,-1.0,-1
2021-08-26 14:40:00,1.17728,1.177655,1.17714,1.177565,-1,-1.0,-1
2021-08-26 14:50:00,1.177565,1.177695,1.17674,1.176955,-1,-1.0,-1
2021-08-26 15:00:00,1.176955,1.176995,1.176585,1.176875,-1,-1.0,-1
2021-08-26 15:10:00,1.176875,1.177105,1.17657,1.177085,-1,-1.0,-1
2021-08-26 15:20:00,1.177085,1.177275,1.17683,1.176885,-1,-1.0,-1
2021-08-26 15:30:00,1.176885,1.1776,1.176115,1.176395,-1,-1.0,-1
2021-08-26 15:40:00,1.176395,1.176485,1.17556,1.176295,-1,-1.0,-1
2021-08-26 15:50:00,1.176295,1.176305,1.17519,1.175575,-1,-1.0,-1
2021-08-26 16:00:00,1.175575,1.17601,1.17485,1.17516,-1,-1.0,-1
2021-08-26 16:10:00,1.17516,1.17558,1.174845,1.175235,-1,-1.0,-1
2021-08-26 16:20:00,1.175235,1.175595,1.174955,1.175555,-1,-1.0,-1
2021-08-26 16:30:00,1.175555,1.175795,1.174965,1.175145,-1,-1.0,-1
2021-08-26 16:40:00,1.175145,1.175605,1.1749,1.175185,-1,-1.0,-1
2021-08-26 16:50:00,1.175185,1.175545,1.17506,1.175345,-1,-1.0,-1
2021-08-26 17:00:00,1.175345,1.175865,1.17516,1.17574,-1,-1.0,-1
2021-08-26 17:10:00,1.17574,1.176745,1.175725,1.17636,-1,-1.0,-1
2021-08-26 17:20:00,1.17636,1.1764,1.175995,1.176345,-1,-1.0,-1
2021-08-26 17:30:00,1.176345,1.17649,1.175295,1.175315,-1,-1.0,-1
2021-08-26 17:40:00,1.175315,1.175695,1.1746,1.174905,-1,-1.0,-1
2021-08-26 17:50:00,1.174905,1.175665,1.17486,1.175375,-1,-1.0,-1
2021-08-26 18:00:00,1.175375,1.176155,1.175285,1.176105,-1,-1.0,-1
2021-08-26 18:10:00,1.176105,1.176275,1.175825,1.176165,-1,-1.0,-1
2021-08-26 18:20:00,1.176165,1.17631,1.175825,1.176155,-1,-1.0,-1
2021-08-26 18:30:00,1.176155,1.176315,1.175945,1.17619,-1,-1.0,-1
2021-08-26 18:40:00,1.17619,1.17637,1.17578,1.17578,-1,-1.0,-1
2021-08-26 18:50:00,1.17578,1.176225,1.175675,1.176225,-1,-1.0,-1
2021-08-26 19:00:00,1.176225,1.176345,1.175855,1.17621,-1,-1.0,-1
2021-08-26 19:10:00,1.17621,1.17625,1.1756,1.175655,-1,-1.0,-1
2021-08-26 19:20:00,1.175655,1.17613,1.175645,1.176105,-1,-1.0,-1
2021-08-26 19:30:00,1.176105,1.176285,1.176075,1.17613,-1,-1.0,-1
2021-08-26 19:40:00,1.17613,1.176155,1.17589,1.17589,-1,-1.0,-1
2021-08-26 19:50:00,1.17589,1.17589,1.175255,1.175255,-1,-1.0,-1
2021-08-26 20:00:00,1.175255,1.175475,1.17491,1.175435,-1,-1.0,-1
2021-08-26 20:10:00,1.175435,1.175485,1.17518,1.17518,-1,-1.0,-1
2021-08-26 20:20:00,1.17518,1.17538,1.17504,1.175355,-1,-1.0,-1
2021-08-26 20:30:00,1.175355,1.175455,1.17511,1.175135,-1,-1.0,-1
2021-08-26 20:40:00,1.175135,1.175465,1.17511,1.175405,-1,-1.0,-1
